nplc,pair,elapsed_s_total,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
5.0,45,54.964226600000075,-0.03,-1.991017e-06,-0.029896278,0.03,1.996e-06,0.0301377192,0.060033997199999994,3.987017e-06,15057.371764404314
5.0,46,54.964226600000075,-0.03,-1.991852e-06,-0.0298960437,0.03,1.996137e-06,0.0301379478,0.060033991499999995,3.987989e-06,15053.700373797421
5.0,47,54.964226600000075,-0.03,-1.992128e-06,-0.0298974937,0.03,1.995687e-06,0.0301366795,0.0600341732,3.987815e-06,15054.402774451672
5.0,48,54.964226600000075,-0.03,-1.992748e-06,-0.0298969552,0.03,1.996577e-06,0.0301375557,0.0600345109,3.989325e-06,15048.789181127131
5.0,49,54.964226600000075,-0.03,-1.992742e-06,-0.0298968739,0.03,1.996368e-06,0.0301367465,0.0600336204,3.9891099999999995e-06,15049.37702896135
5.0,50,54.964226600000075,-0.03,-1.993413e-06,-0.0298969619,0.03,1.996481e-06,0.0301372003,0.060034162200000005,3.989894e-06,15046.555672907602
5.0,51,54.964226600000075,-0.03,-1.992989e-06,-0.0298967195,0.03,1.996985e-06,0.0301366159,0.0600333354,3.989974e-06,15046.04676621953
5.0,52,54.964226600000075,-0.03,-1.992859e-06,-0.0298963063,0.03,1.99655e-06,0.0301367699,0.0600330762,3.989409e-06,15048.112690375943
5.0,53,54.964226600000075,-0.03,-1.992205e-06,-0.0298954158,0.03,1.996925e-06,0.0301374261,0.060032841899999995,3.98913e-06,15049.106421700972
5.0,54,54.964226600000075,-0.03,-1.992838e-06,-0.0298955871,0.03,1.99687e-06,0.0301372491,0.060032836199999995,3.989708e-06,15046.92478747818
5.0,55,54.964226600000075,-0.03,-1.993271e-06,-0.0298963312,0.03,1.99682e-06,0.0301366542,0.0600329854,3.990091e-06,15045.517859116499
5.0,56,54.964226600000075,-0.03,-1.993308e-06,-0.0298963783,0.03,1.996876e-06,0.0301372147,0.060033592999999996,3.990184e-06,15045.319463964568
5.0,57,54.964226600000075,-0.03,-1.992094e-06,-0.0298965093,0.03,1.996309e-06,0.0301375724,0.0600340817,3.9884030000000005e-06,15052.16040104272
5.0,58,54.964226600000075,-0.03,-1.992003e-06,-0.0298959603,0.03,1.995786e-06,0.0301371162,0.060033076500000004,3.987789e-06,15054.22591315639
5.0,59,54.964226600000075,-0.03,-1.990572e-06,-0.029894231,0.03,1.995137e-06,0.0301378153,0.0600320463,3.985709e-06,15061.823705644341
