nplc,round,sample_index,sample_wall_time,sample_started_s,sample_ended_s,sample_elapsed_s,differential_resistance_ohm,compliance_hit,negative_source_voltage_v,negative_measured_voltage_v,negative_current_a,negative_resistance_ohm,positive_source_voltage_v,positive_measured_voltage_v,positive_current_a,positive_resistance_ohm
0.7,5,2,2026-05-27T21:57:18.753,17117.2077017,17117.4036994,0.19599770000058925,35331.72436465787,False,-0.03,-0.0298973809,-7.574443e-07,39471.3920218292,0.03,0.0301040381,9.407864e-07,31998.802384898423
0.7,5,3,2026-05-27T21:57:18.935,17117.403752,17117.5860689,0.1823169000017515,34197.583580578466,False,-0.03,-0.0298884582,-8.397082e-07,35593.862486992504,0.03,0.0301042977,9.145899e-07,32915.62447824976
0.7,5,4,2026-05-27T21:57:19.136,17117.5861245,17117.7865115,0.20038699999713572,42342.37493026835,False,-0.03,-0.0298943816,-7.772734e-07,38460.57461891787,0.03,0.0301064362,6.397661e-07,47058.504975490265
0.7,5,5,2026-05-27T21:57:19.318,17117.7865678,17117.9689411,0.18237329999828944,35633.27191302052,False,-0.03,-0.0298954264,-7.559433e-07,39547.18085337882,0.03,0.0301022199,9.278102e-07,32444.372674497437
0.7,5,6,2026-05-27T21:57:19.512,17117.9689927,17118.1627337,0.19374099999913597,32621.043216073194,False,-0.03,-0.0298982549,-1.030676e-06,29008.393423345457,0.03,0.0301342966,8.096254e-07,37220.048432274976
0.7,5,7,2026-05-27T21:57:19.692,17118.1627854,17118.3425491,0.17976370000178576,34732.70464481157,False,-0.03,-0.0298799313,-8.850774e-07,33759.681695634754,0.03,0.0301190064,8.423705e-07,35755.05837395778
0.7,5,8,2026-05-27T21:57:19.891,17118.3426026,17118.5422725,0.1996698999973887,36890.7029402893,False,-0.03,-0.0298795829,-8.914463e-07,33518.09626670726,0.03,0.0301211312,7.349991e-07,40981.181065391786
0.7,5,9,2026-05-27T21:57:20.074,17118.5423343,17118.7250743,0.1827400000001944,33328.195324544206,False,-0.03,-0.0298849187,-8.984172e-07,33263.965449459334,0.03,0.0301148115,9.018522e-07,33392.180559076085
0.7,5,10,2026-05-27T21:57:20.269,17118.7251293,17118.9197247,0.194595400000253,35528.25229244915,False,-0.03,-0.0298840374,-1.057117e-06,28269.37548067054,0.03,0.0301321445,6.321353e-07,47667.239117954654
0.7,5,11,2026-05-27T21:57:20.449,17118.9197785,17119.0999617,0.18018320000192034,35318.928692489,False,-0.03,-0.0298636505,-1.007542e-06,29640.10482937684,0.03,0.0301318861,6.911374e-07,43597.53371760811
0.7,5,12,2026-05-27T21:57:20.646,17119.1000487,17119.2964972,0.19644850000258884,35262.49779092328,False,-0.03,-0.0298653815,-9.934802e-07,30061.37565700856,0.03,0.0301338537,7.080225e-07,42560.587693187714
0.7,5,13,2026-05-27T21:57:20.829,17119.2965522,17119.4793969,0.18284469999707653,33988.32505163516,False,-0.03,-0.0298662765,-1.064507e-06,28056.4397415893,0.03,0.0301339357,7.008113e-07,42998.644142866986
0.7,5,14,2026-05-27T21:57:21.029,17119.4794513,17119.6793924,0.19994109999970533,34854.13579355647,False,-0.03,-0.0298667958,-1.018897e-06,29312.870486418153,0.03,0.0301203262,7.021935e-07,42894.62406017714
0.7,5,15,2026-05-27T21:57:21.212,17119.6794538,17119.863215,0.18376120000175433,31698.08780259676,False,-0.03,-0.0298838007,-1.017698e-06,29364.11459981252,0.03,0.0301147171,8.751139e-07,34412.340039393726
0.7,5,16,2026-05-27T21:57:21.412,17119.8632663,17120.0630413,0.1997750000009546,39335.19178076085,False,-0.03,-0.0298856522,-8.377239e-07,35674.82341138888,0.03,0.0301153525,6.876533e-07,43794.383739596684
0.7,5,17,2026-05-27T21:57:21.592,17120.0630955,17120.2430954,0.1799998999995296,34631.5222872852,False,-0.03,-0.029883664,-8.589366e-07,34791.46656458695,0.03,0.0301151817,8.735557e-07,34474.25470407897
0.7,5,18,2026-05-27T21:57:21.792,17120.2431466,17120.4430637,0.19991709999885643,38237.787152922036,False,-0.03,-0.0298773316,-8.373044e-07,35682.75957943133,0.03,0.0301130379,7.315722e-07,41162.08612082307
0.7,5,19,2026-05-27T21:57:21.972,17120.443118,17120.6234742,0.18035620000227937,34818.13997970515,False,-0.03,-0.0298861518,-8.477004e-07,35255.559393389456,0.03,0.0301157434,8.755937e-07,34394.6551922427
0.7,5,20,2026-05-27T21:57:22.167,17120.6235267,17120.8181335,0.19460679999974673,38117.77285388586,False,-0.03,-0.0298782198,-8.519073e-07,35072.14904720267,0.03,0.0301347639,7.225022e-07,41708.888775702
0.7,5,21,2026-05-27T21:57:22.348,17120.818187,17120.9983597,0.18017269999836572,35345.32900567451,False,-0.03,-0.0298634968,-1.057418e-06,28241.90320195041,0.03,0.0301346478,6.400664e-07,47080.50258535677
0.7,5,22,2026-05-27T21:57:22.547,17120.9984097,17121.1982406,0.19983089999732329,30429.65593322441,False,-0.03,-0.0298652321,-1.044675e-06,28588.06049728384,0.03,0.0301348254,9.270876e-07,32504.830611476194
0.7,5,23,2026-05-27T21:57:22.728,17121.198286,17121.3782402,0.1799542000007932,34531.4264120025,False,-0.03,-0.0298635378,-1.073399e-06,27821.469742379115,0.03,0.0301347707,6.640997e-07,45376.87744776876
0.7,5,24,2026-05-27T21:57:22.929,17121.3782954,17121.579811,0.201515599997947,30427.975533515277,False,-0.03,-0.0298640109,-1.073279e-06,27825.021173432073,0.03,0.0301017667,8.974659e-07,33540.84729013102
0.7,5,25,2026-05-27T21:57:23.113,17121.579864,17121.7640981,0.18423410000104923,31210.091572458223,False,-0.03,-0.0298898223,-9.911967e-07,30155.288349930946,0.03,0.0301074715,9.311717e-07,32332.889304947734
0.7,5,26,2026-05-27T21:57:23.309,17121.7641567,17121.9603015,0.19614480000018375,34744.353525626604,False,-0.03,-0.0298689163,-9.748491e-07,30639.5280048984,0.03,0.0301294366,7.520028e-07,40065.590979182525
0.7,5,27,2026-05-27T21:57:23.491,17121.9603544,17122.1418804,0.1815260000003036,34110.208686304984,False,-0.03,-0.0298729882,-9.453475e-07,31600.007616246934,0.03,0.0301206233,8.134694e-07,37027.35874268903
0.7,5,28,2026-05-27T21:57:23.680,17122.1419277,17122.3308812,0.18895350000093458,36973.837268950345,False,-0.03,-0.0298953905,-8.06119e-07,37085.57979653128,0.03,0.0301091727,8.167735e-07,36863.55238018863
0.7,5,29,2026-05-27T21:57:23.860,17122.330935,17122.5108639,0.17992889999732142,34552.09443474884,False,-0.03,-0.0298915918,-9.022021e-07,33131.81359254207,0.03,0.0301129713,8.344383e-07,36087.71469382457
0.7,5,30,2026-05-27T21:57:24.054,17122.5109161,17122.7046935,0.19377739999981713,32853.575592565714,False,-0.03,-0.0298867138,-9.160227e-07,32626.6082707339,0.03,0.0301330235,9.108633e-07,33081.82852465348
0.7,5,31,2026-05-27T21:57:24.234,17122.7047466,17122.8850555,0.18030889999863575,35146.98335852745,False,-0.03,-0.0298903687,-7.888709e-07,37890.0637607497,0.03,0.0301036445,9.180754e-07,32789.9478626701
0.7,5,32,2026-05-27T21:57:24.435,17122.8851097,17123.085133,0.20002329999988433,35098.36851772195,False,-0.03,-0.0298949256,-7.613521e-07,39265.57186878449,0.03,0.0301025309,9.480566e-07,31751.828846505578
0.7,5,33,2026-05-27T21:57:24.616,17123.0851865,17123.2666888,0.18150229999810108,34703.12957725609,False,-0.03,-0.0298990385,-7.803399e-07,38315.40396691237,0.03,0.0301025719,9.486572e-07,31731.769811055037
0.7,5,34,2026-05-27T21:57:24.814,17123.2667457,17123.4645824,0.19783670000106213,35115.97075027823,False,-0.03,-0.0298965926,-7.6177e-07,39246.219462567446,0.03,0.0301034259,9.468548e-07,31793.075242370847
0.7,5,35,2026-05-27T21:57:24.994,17123.464642,17123.6452322,0.1805902000014612,36474.54787897725,False,-0.03,-0.0298957318,-7.57985e-07,39441.05991543368,0.03,0.0301047718,8.870115e-07,33939.550727358095
0.7,5,36,2026-05-27T21:57:25.195,17123.6452864,17123.8455808,0.2002944000014395,42899.786051232455,False,-0.03,-0.0298967703,-7.555217e-07,39571.027940031374,0.03,0.030105127,6.431309e-07,46810.263664830905
0.7,5,37,2026-05-27T21:57:25.377,17123.8456374,17124.0281715,0.18253409999670112,35421.80310650308,False,-0.03,-0.0298976966,-7.630942e-07,39179.562103866076,0.03,0.0301014077,9.307525e-07,32340.936715184755
0.7,5,38,2026-05-27T21:57:25.572,17124.0282233,17124.2228643,0.1946410000018659,42092.57213941549,False,-0.03,-0.0298980246,-7.709032e-07,38783.11129075609,0.03,0.0301154475,6.548465e-07,45988.559914422694
0.7,5,39,2026-05-27T21:57:25.753,17124.2229173,17124.403827,0.18090969999684603,34560.64168415794,False,-0.03,-0.0298860754,-8.424724e-07,35474.24865194397,0.03,0.0301081987,8.934408e-07,33699.15354212613
0.7,5,40,2026-05-27T21:57:25.949,17124.4038785,17124.5996264,0.19574789999751374,40931.308146431744,False,-0.03,-0.0298916366,-8.156123e-07,36649.32051662291,0.03,0.0301289408,6.50761e-07,46298.01232710627
0.7,5,41,2026-05-27T21:57:26.129,17124.5996769,17124.7796073,0.17993039999782923,34332.020386279604,False,-0.03,-0.0298700475,-9.747945e-07,30642.40462989892,0.03,0.0301301706,7.728515e-07,38985.717954872314
0.7,5,42,2026-05-27T21:57:26.324,17124.7796603,17124.9745079,0.1948475999997754,35816.14724007824,False,-0.03,-0.0298667339,-9.749114e-07,30635.331477301424,0.03,0.0301360325,7.003879e-07,43027.63154531938
0.7,5,43,2026-05-27T21:57:26.506,17124.9745629,17125.1571665,0.18260360000203946,35649.11481407872,False,-0.03,-0.0298658936,-1.050328e-06,28434.825692545564,0.03,0.030133866,6.327365e-07,47624.66840462024
0.7,5,44,2026-05-27T21:57:26.703,17125.1572205,17125.3537128,0.19649229999777162,30157.122083087033,False,-0.03,-0.0298657496,-1.075083e-06,27779.947780775998,0.03,0.0301297941,9.14349e-07,32952.18138806955
0.7,5,45,2026-05-27T21:57:26.882,17125.3537686,17125.5334795,0.17971089999991818,35327.93118285952,False,-0.03,-0.029871953,-1.014692e-06,29439.428910447703,0.03,0.0301282705,6.836872e-07,44067.33152236871
0.7,5,46,2026-05-27T21:57:27.078,17125.5335337,17125.729338,0.19580430000132765,31011.027438971738,False,-0.03,-0.0298713177,-1.006101e-06,29690.17792448273,0.03,0.0301049459,9.279292e-07,32443.149649779316
0.7,5,47,2026-05-27T21:57:27.260,17125.7293912,17125.9106238,0.18123259999993024,36096.4631942753,False,-0.03,-0.0298942186,-8.501638e-07,35162.892844884715,0.03,0.0301093184,8.121469e-07,37073.73432072449
0.7,5,48,2026-05-27T21:57:27.456,17125.9106774,17126.1064718,0.19579440000234172,35299.19195466267,False,-0.03,-0.0298896274,-8.920472e-07,33506.777892470265,0.03,0.0301016529,8.074614e-07,37279.37075382179
0.7,5,49,2026-05-27T21:57:27.635,17126.106524,17126.2859798,0.1794558000001416,34990.43534862261,False,-0.03,-0.029898591,-7.523959e-07,39737.844132324484,0.03,0.0301035044,9.624183e-07,31279.02326878032
0.7,5,50,2026-05-27T21:57:27.834,17126.2860275,17126.485097,0.19906950000222423,43169.79773527045,False,-0.03,-0.0298989643,-7.537198e-07,39668.54035146748,0.03,0.0301044989,6.36221e-07,47317.6756190066
0.7,5,51,2026-05-27T21:57:28.015,17126.4851485,17126.6655304,0.180381900001521,35724.23561514115,False,-0.03,-0.0298961017,-7.509548e-07,39810.787147242416,0.03,0.0301020804,9.285264e-07,32419.19712783611
0.7,5,52,2026-05-27T21:57:28.214,17126.6656672,17126.8640064,0.19833920000019134,42912.40516787645,False,-0.03,-0.0298944279,-7.466872e-07,40036.07923103543,0.03,0.0301043281,6.514809e-07,46209.072437887284
0.7,5,53,2026-05-27T21:57:28.394,17126.8640656,17127.0445897,0.18052410000018426,34619.244863234024,False,-0.03,-0.0298947968,-7.828625e-07,38186.52292069169,0.03,0.0301053051,9.502805e-07,31680.440775118503
0.7,5,54,2026-05-27T21:57:28.590,17127.0446512,17127.2405095,0.1958582999977807,42349.91144671743,False,-0.03,-0.0298937105,-7.90975e-07,37793.49600176997,0.03,0.0301280694,6.263073e-07,48104.2922539782
0.7,5,55,2026-05-27T21:57:28.769,17127.2405619,17127.4194864,0.1789244999999937,35246.09144074925,False,-0.03,-0.0298712948,-9.291813e-07,32147.972413994987,0.03,0.0301313693,7.732107e-07,38969.157177985246
0.7,5,56,2026-05-27T21:57:28.969,17127.4195408,17127.6203464,0.2008055999976932,34086.59830924871,False,-0.03,-0.0298680319,-9.42105e-07,31703.50640321408,0.03,0.0301291737,8.180356e-07,36831.12776509971
0.7,5,57,2026-05-27T21:57:29.149,17127.6204019,17127.800112,0.17971010000110255,35095.33417877263,False,-0.03,-0.0298732857,-9.280369e-07,32189.76066576663,0.03,0.0301300003,7.816857e-07,38544.904045193616
0.7,5,58,2026-05-27T21:57:29.345,17127.8001687,17127.9954489,0.19528020000143442,33799.17663669298,False,-0.03,-0.0298674648,-9.481716e-07,31500.06264688797,0.03,0.0301355206,8.271079e-07,36434.8117095726
0.7,5,59,2026-05-27T21:57:29.524,17127.9955033,17128.1752074,0.17970409999907133,35298.01627895429,False,-0.03,-0.0298641103,-1.062042e-06,28119.519096231597,0.03,0.0301342294,6.377232e-07,47252.83539943348
0.7,5,60,2026-05-27T21:57:29.722,17128.1752604,17128.3725418,0.19728140000006533,29893.441126212143,False,-0.03,-0.0298650872,-1.051468e-06,28403.22977018797,0.03,0.0301339219,9.556281e-07,31533.105713404613
0.7,5,61,2026-05-27T21:57:29.903,17128.3725976,17128.5539854,0.18138780000299448,36299.73183737558,False,-0.03,-0.0298662419,-1.000448e-06,29852.867815218782,0.03,0.0301354797,6.525042e-07,46184.34593984223
0.7,5,62,2026-05-27T21:57:30.102,17128.5540495,17128.7532708,0.19922130000122706,29837.07833932063,False,-0.03,-0.0298644655,-1.052789e-06,28366.99994015895,0.03,0.0301306725,9.579688e-07,31452.665786192618
0.7,5,63,2026-05-27T21:57:30.282,17128.7533287,17128.9335926,0.18026389999795356,34897.62288972466,False,-0.03,-0.029870984,-1.036805e-06,28810.60951673651,0.03,0.0301240112,6.823664e-07,44146.38704367624
2.0,5,0,2026-05-27T21:57:32.514,17130.7711065,17131.1649349,0.39382839999962016,35085.471082075914,False,-0.03,-0.0298796674,-9.170706e-07,32581.643550671015,0.03,0.0301192178,7.930072e-07,37981.014295960995
2.0,5,1,2026-05-27T21:57:32.910,17131.1649884,17131.5611952,0.3962068000000727,35117.60549897739,False,-0.03,-0.0298803633,-9.143156e-07,32680.579112945245,0.03,0.0301188137,7.942057e-07,37923.19005013437
2.0,5,2,2026-05-27T21:57:33.306,17131.5612491,17131.9562732,0.3950241000020469,35092.163177425544,False,-0.03,-0.0298800979,-9.138113e-07,32698.32393186646,0.03,0.0301184263,7.959301e-07,37840.54190185796
2.0,5,3,2026-05-27T21:57:33.700,17131.9563256,17132.3510234,0.39469779999853927,35117.1627426703,False,-0.03,-0.0298793733,-9.136012e-07,32705.050409303316,0.03,0.0301190648,7.949206e-07,37889.400274694104
2.0,5,4,2026-05-27T21:57:34.097,17132.3510778,17132.747872,0.39679419999811216,35189.05539133516,False,-0.03,-0.0298804733,-9.127591e-07,32736.428812377766,0.03,0.0301201528,7.923343e-07,38014.45021375447
2.0,5,5,2026-05-27T21:57:34.493,17132.7479257,17133.1439438,0.3960181000002194,35158.17453298646,False,-0.03,-0.0298796914,-9.113301e-07,32786.902791864326,0.03,0.0301185913,7.951943e-07,37875.763571242904
2.0,5,6,2026-05-27T21:57:34.888,17133.1439981,17133.5385841,0.39458599999852595,35184.6792935819,False,-0.03,-0.0298802138,-9.108882e-07,32803.382237249316,0.03,0.0301188863,7.943739e-07,37915.25162143419
2.0,5,7,2026-05-27T21:57:35.285,17133.538636,17133.93592,0.39728399999876274,35229.88803248337,False,-0.03,-0.0298800656,-9.134955e-07,32709.592548622295,0.03,0.0301190513,7.895788e-07,38145.71933795588
2.0,5,8,2026-05-27T21:57:35.681,17133.9359766,17134.3313156,0.39533899999878486,35144.1461235508,False,-0.03,-0.0298797164,-9.159775e-07,32620.57899893829,0.03,0.030119013,7.912408e-07,38065.545912192596
2.0,5,9,2026-05-27T21:57:36.076,17134.331372,17134.7266889,0.3953168999978516,35058.96197267859,False,-0.03,-0.0298802784,-9.155366e-07,32636.902118386097,0.03,0.0301190226,7.958461e-07,37845.28516254587
2.0,5,10,2026-05-27T21:57:36.472,17134.7267487,17135.1225458,0.3957971000018006,35052.98530849314,False,-0.03,-0.0298802234,-9.163567e-07,32607.6334684954,0.03,0.0301184152,7.952989e-07,37870.56061563772
2.0,5,11,2026-05-27T21:57:36.867,17135.1226112,17135.5176871,0.395075899999938,35030.391856176415,False,-0.03,-0.0298793745,-9.175752e-07,32563.406792162645,0.03,0.0301188696,7.951731e-07,37877.12335842347
2.0,5,12,2026-05-27T21:57:37.263,17135.5178119,17135.913407,0.39559509999889997,35117.05045135182,False,-0.03,-0.0298798456,-9.140226e-07,32690.488834739972,0.03,0.0301184463,7.945005e-07,37908.65619341964
2.0,5,13,2026-05-27T21:57:37.658,17135.9134652,17136.309478,0.39601279999988037,35097.056103763374,False,-0.03,-0.0298801564,-9.146314e-07,32669.069091658126,0.03,0.030117896,7.948582e-07,37890.90431475703
2.0,5,14,2026-05-27T21:57:38.054,17136.3095385,17136.7055909,0.39605239999946207,35148.32891497795,False,-0.03,-0.029879795,-9.124656e-07,32746.215309377145,0.03,0.0301186731,7.945421e-07,37906.956849737726
2.0,5,15,2026-05-27T21:57:38.451,17136.7056546,17137.1012213,0.3955667000009271,35171.313921529094,False,-0.03,-0.0298804669,-9.128017e-07,32734.89400819477,0.03,0.0301187664,7.931122e-07,37975.416845182815
2.0,5,16,2026-05-27T21:57:38.845,17137.101276,17137.4961655,0.39488949999940814,35158.55584883892,False,-0.03,-0.0298796874,-9.130752e-07,32724.234980864665,0.03,0.0301184866,7.934276e-07,37959.96837014493
2.0,5,17,2026-05-27T21:57:39.244,17137.4962182,17137.8955249,0.3993066999973962,35073.893449072595,False,-0.03,-0.0298788529,-9.148838e-07,32658.631511455333,0.03,0.0301186755,7.957198e-07,37850.85591686923
2.0,5,18,2026-05-27T21:57:39.647,17137.8955784,17138.2972763,0.4016979000007268,35098.235076437246,False,-0.03,-0.0298802111,-9.14211e-07,32684.1517986548,0.03,0.0301190916,7.952568e-07,37873.415983365376
2.0,5,19,2026-05-27T21:57:40.042,17138.2973309,17138.6929349,0.39560399999754736,35134.65719222187,False,-0.03,-0.0298780255,-9.11961e-07,32762.39389623021,0.03,0.0301192924,7.956782e-07,37853.610165516664
2.0,5,20,2026-05-27T21:57:40.439,17138.692989,17139.0901095,0.3971205000016198,35129.09489178965,False,-0.03,-0.0298780829,-9.130331e-07,32723.986567409218,0.03,0.0301200505,7.948997e-07,37891.636517160594
2.0,5,21,2026-05-27T21:57:40.835,17139.0901621,17139.4859035,0.39574139999967883,35118.30282826836,False,-0.03,-0.0298783799,-9.140211e-07,32688.938909615983,0.03,0.0301190491,7.944165e-07,37913.42337426275
2.0,5,22,2026-05-27T21:57:41.230,17139.4859579,17139.8814244,0.3954664999982924,35147.708425987155,False,-0.03,-0.0298798026,-9.116034e-07,32777.195214497886,0.03,0.0301198382,7.954678e-07,37864.30852386482
2.0,5,23,2026-05-27T21:57:41.626,17139.8814788,17140.2776368,0.39615799999955925,35101.02577621209,False,-0.03,-0.0298795205,-9.128437e-07,32732.351113339555,0.03,0.0301193719,7.964765e-07,37815.76970569753
2.0,5,24,2026-05-27T21:57:42.021,17140.2776889,17140.6726543,0.39496539999890956,35156.87554984137,False,-0.03,-0.0298802426,-9.121708e-07,32757.289095419408,0.03,0.0301194867,7.944578e-07,37912.00325555366
2.0,5,25,2026-05-27T21:57:42.417,17140.6727087,17141.0676767,0.39496800000051735,35189.504902053646,False,-0.03,-0.0298794296,-9.11834e-07,32768.4968974616,0.03,0.0301197425,7.931963e-07,37972.62102710262
2.0,5,26,2026-05-27T21:57:42.814,17141.0677285,17141.4642249,0.3964964000006148,35207.98553898442,False,-0.03,-0.0298799174,-9.092896e-07,32860.727099485135,0.03,0.0301204049,7.948784e-07,37893.09773671042
2.0,5,27,2026-05-27T21:57:43.211,17141.464279,17141.8616804,0.39740140000139945,35186.52059705911,False,-0.03,-0.0298798696,-9.112246e-07,32790.894363475265,0.03,0.0301194077,7.939533e-07,37935.99409436298
2.0,5,28,2026-05-27T21:57:43.606,17141.8617655,17142.2571074,0.395341899999039,35240.80534539682,False,-0.03,-0.0298796147,-9.11372e-07,32785.31126696892,0.03,0.0301195832,7.91177e-07,38069.33619152225
2.0,5,29,2026-05-27T21:57:44.004,17142.2571609,17142.6547252,0.39756429999761167,35224.014526506,False,-0.03,-0.0298802364,-9.112035e-07,32792.056220152794,0.03,0.030119258,7.921655e-07,38021.421028812794
2.0,5,30,2026-05-27T21:57:44.400,17142.6547878,17143.0509835,0.3961957000028633,35158.07485009115,False,-0.03,-0.029880729,-9.122556e-07,32754.77727952561,0.03,0.030119588,7.943315e-07,37918.15885433223
0.1,5,0,2026-05-27T21:57:45.858,17144.3325209,17144.509049,0.1765281000007235,46246.870013847605,False,-0.03,-0.0298240376,-1.062899e-06,28059.145412687376,0.03,0.0301102503,2.330652e-07,129192.39036973345
0.1,5,1,2026-05-27T21:57:46.013,17144.5091064,17144.6644501,0.15534370000023046,41858.475862150226,False,-0.03,-0.0298955711,-7.533027e-07,39686.00019620267,0.03,0.0301415762,6.809862e-07,44261.6549351514
0.1,5,2,2026-05-27T21:57:46.172,17144.6645037,17144.8225204,0.1580166999992798,35098.69191513588,False,-0.03,-0.0298587455,-6.220701e-07,47999.004453035115,0.03,0.0301515624,1.087689e-06,27720.756944310368
